date,item_id,store_id,sales
2014-09-16,SKU_C,S2,2
2014-09-17,SKU_A,S1,5
2014-09-17,SKU_A,S2,5
2014-09-17,SKU_B,S1,6
2014-09-17,SKU_B,S2,6
2014-09-17,SKU_C,S1,3
2014-09-17,SKU_C,S2,2
2014-09-18,SKU_A,S1,5
2014-09-18,SKU_A,S2,4
2014-09-18,SKU_B,S1,6
2014-09-18,SKU_B,S2,6
2014-09-18,SKU_C,S1,4
2014-09-18,SKU_C,S2,4
2014-09-19,SKU_A,S1,5
2014-09-19,SKU_A,S2,5
2014-09-19,SKU_B,S1,6
2014-09-19,SKU_B,S2,6
2014-09-19,SKU_C,S1,3
2014-09-19,SKU_C,S2,3
2014-09-20,SKU_A,S1,5
2014-09-20,SKU_A,S2,4
2014-09-20,SKU_B,S1,6
2014-09-20,SKU_B,S2,6
2014-09-20,SKU_C,S1,3
2014-09-20,SKU_C,S2,2
2014-09-21,SKU_A,S1,5
2014-09-21,SKU_A,S2,4
2014-09-21,SKU_B,S1,6
2014-09-21,SKU_B,S2,5
2014-09-21,SKU_C,S1,3
2014-09-21,SKU_C,S2,2
2014-09-22,SKU_A,S1,5
2014-09-22,SKU_A,S2,5
2014-09-22,SKU_B,S1,6
2014-09-22,SKU_B,S2,6
2014-09-22,SKU_C,S1,2
2014-09-22,SKU_C,S2,2
2014-09-23,SKU_A,S1,5
2014-09-23,SKU_A,S2,4
2014-09-23,SKU_B,S1,7
2014-09-23,SKU_B,S2,6
2014-09-23,SKU_C,S1,4
2014-09-23,SKU_C,S2,3
2014-09-24,SKU_A,S1,5
2014-09-24,SKU_A,S2,5
2014-09-24,SKU_B,S1,6
2014-09-24,SKU_B,S2,6
2014-09-24,SKU_C,S1,3
2014-09-24,SKU_C,S2,2
2014-09-25,SKU_A,S1,4
2014-09-25,SKU_A,S2,4
2014-09-25,SKU_B,S1,6
2014-09-25,SKU_B,S2,6
2014-09-25,SKU_C,S1,3
2014-09-25,SKU_C,S2,3
2014-09-26,SKU_A,S1,6
2014-09-26,SKU_A,S2,5
2014-09-26,SKU_B,S1,7
2014-09-26,SKU_B,S2,6
2014-09-26,SKU_C,S1,3
2014-09-26,SKU_C,S2,3
2014-09-27,SKU_A,S1,4
2014-09-27,SKU_A,S2,4
2014-09-27,SKU_B,S1,6
2014-09-27,SKU_B,S2,6
2014-09-27,SKU_C,S1,3
2014-09-27,SKU_C,S2,3
2014-09-28,SKU_A,S1,5
2014-09-28,SKU_A,S2,4
2014-09-28,SKU_B,S1,6
2014-09-28,SKU_B,S2,5
2014-09-28,SKU_C,S1,3
2014-09-28,SKU_C,S2,3
2014-09-29,SKU_A,S1,5
2014-09-29,SKU_A,S2,4
2014-09-29,SKU_B,S1,6
2014-09-29,SKU_B,S2,5
2014-09-29,SKU_C,S1,3
2014-09-29,SKU_C,S2,3
2014-09-30,SKU_A,S1,5
2014-09-30,SKU_A,S2,4
2014-09-30,SKU_B,S1,6
2014-09-30,SKU_B,S2,6
2014-09-30,SKU_C,S1,3
2014-09-30,SKU_C,S2,3
2014-10-01,SKU_A,S1,4
2014-10-01,SKU_A,S2,4
2014-10-01,SKU_B,S1,6
2014-10-01,SKU_B,S2,6
2014-10-01,SKU_C,S1,4
2014-10-01,SKU_C,S2,3
2014-10-02,SKU_A,S1,4
2014-10-02,SKU_A,S2,4
2014-10-02,SKU_B,S1,5
2014-10-02,SKU_B,S2,5
2014-10-02,SKU_C,S1,2
2014-10-02,SKU_C,S2,2
2014-10-03,SKU_A,S1,5
2014-10-03,SKU_A,S2,5
2014-10-03,SKU_B,S1,6
2014-10-03,SKU_B,S2,6
2014-10-03,SKU_C,S1,3
2014-10-03,SKU_C,S2,3
2014-10-04,SKU_A,S1,6
2014-10-04,SKU_A,S2,5
2014-10-04,SKU_B,S1,5
2014-10-04,SKU_B,S2,4
2014-10-04,SKU_C,S1,3
2014-10-04,SKU_C,S2,3
2014-10-05,SKU_A,S1,6
2014-10-05,SKU_A,S2,5
2014-10-05,SKU_B,S1,6
2014-10-05,SKU_B,S2,5
2014-10-05,SKU_C,S1,3
2014-10-05,SKU_C,S2,3
2014-10-06,SKU_A,S1,5
2014-10-06,SKU_A,S2,4
2014-10-06,SKU_B,S1,6
2014-10-06,SKU_B,S2,5
2014-10-06,SKU_C,S1,3
2014-10-06,SKU_C,S2,3
2014-10-07,SKU_A,S1,6
2014-10-07,SKU_A,S2,5
2014-10-07,SKU_B,S1,7
2014-10-07,SKU_B,S2,7
2014-10-07,SKU_C,S1,3
2014-10-07,SKU_C,S2,3
2014-10-08,SKU_A,S1,6
2014-10-08,SKU_A,S2,5
2014-10-08,SKU_B,S1,6
2014-10-08,SKU_B,S2,6
2014-10-08,SKU_C,S1,4
2014-10-08,SKU_C,S2,4
2014-10-09,SKU_A,S1,5
2014-10-09,SKU_A,S2,4
2014-10-09,SKU_B,S1,6
2014-10-09,SKU_B,S2,6
2014-10-09,SKU_C,S1,3
2014-10-09,SKU_C,S2,3
2014-10-10,SKU_A,S1,7
2014-10-10,SKU_A,S2,6
2014-10-10,SKU_B,S1,7
2014-10-10,SKU_B,S2,6
2014-10-10,SKU_C,S1,3
2014-10-10,SKU_C,S2,2
2014-10-11,SKU_A,S1,6
2014-10-11,SKU_A,S2,5
2014-10-11,SKU_B,S1,6
2014-10-11,SKU_B,S2,6
2014-10-11,SKU_C,S1,3
2014-10-11,SKU_C,S2,3
2014-10-12,SKU_A,S1,5
2014-10-12,SKU_A,S2,5
2014-10-12,SKU_B,S1,6
2014-10-12,SKU_B,S2,6
2014-10-12,SKU_C,S1,3
2014-10-12,SKU_C,S2,3
2014-10-13,SKU_A,S1,5
2014-10-13,SKU_A,S2,5
2014-10-13,SKU_B,S1,6
2014-10-13,SKU_B,S2,6
2014-10-13,SKU_C,S1,3
2014-10-13,SKU_C,S2,3
2014-10-14,SKU_A,S1,4
2014-10-14,SKU_A,S2,4
2014-10-14,SKU_B,S1,7
2014-10-14,SKU_B,S2,6
2014-10-14,SKU_C,S1,3
2014-10-14,SKU_C,S2,2
2014-10-15,SKU_A,S1,4
2014-10-15,SKU_A,S2,4
2014-10-15,SKU_B,S1,6
2014-10-15,SKU_B,S2,6
2014-10-15,SKU_C,S1,3
2014-10-15,SKU_C,S2,3
2014-10-16,SKU_A,S1,5
2014-10-16,SKU_A,S2,4
2014-10-16,SKU_B,S1,7
2014-10-16,SKU_B,S2,6
2014-10-16,SKU_C,S1,3
2014-10-16,SKU_C,S2,2
2014-10-17,SKU_A,S1,5
2014-10-17,SKU_A,S2,4
2014-10-17,SKU_B,S1,6
2014-10-17,SKU_B,S2,5
2014-10-17,SKU_C,S1,3
2014-10-17,SKU_C,S2,3
2014-10-18,SKU_A,S1,5
2014-10-18,SKU_A,S2,5
2014-10-18,SKU_B,S1,6
2014-10-18,SKU_B,S2,5
2014-10-18,SKU_C,S1,4
2014-10-18,SKU_C,S2,3
2014-10-19,SKU_A,S1,5
2014-10-19,SKU_A,S2,5
2014-10-19,SKU_B,S1,5
2014-10-19,SKU_B,S2,5
2014-10-19,SKU_C,S1,2
2014-10-19,SKU_C,S2,2
2014-10-20,SKU_A,S1,5
2014-10-20,SKU_A,S2,5
2014-10-20,SKU_B,S1,6
2014-10-20,SKU_B,S2,6
2014-10-20,SKU_C,S1,3
2014-10-20,SKU_C,S2,3
2014-10-21,SKU_A,S1,5
2014-10-21,SKU_A,S2,5
2014-10-21,SKU_B,S1,6
2014-10-21,SKU_B,S2,6
2014-10-21,SKU_C,S1,4
2014-10-21,SKU_C,S2,3
2014-10-22,SKU_A,S1,4
2014-10-22,SKU_A,S2,4
2014-10-22,SKU_B,S1,6
2014-10-22,SKU_B,S2,5
2014-10-22,SKU_C,S1,3
2014-10-22,SKU_C,S2,2
2014-10-23,SKU_A,S1,5
2014-10-23,SKU_A,S2,5
2014-10-23,SKU_B,S1,7
2014-10-23,SKU_B,S2,6
2014-10-23,SKU_C,S1,3
2014-10-23,SKU_C,S2,3
2014-10-24,SKU_A,S1,4
2014-10-24,SKU_A,S2,3
2014-10-24,SKU_B,S1,5
2014-10-24,SKU_B,S2,5
2014-10-24,SKU_C,S1,3
2014-10-24,SKU_C,S2,2
2014-10-25,SKU_A,S1,5
2014-10-25,SKU_A,S2,4
2014-10-25,SKU_B,S1,6
2014-10-25,SKU_B,S2,6
2014-10-25,SKU_C,S1,3
2014-10-25,SKU_C,S2,3
2014-10-26,SKU_A,S1,5
2014-10-26,SKU_A,S2,4
2014-10-26,SKU_B,S1,7
2014-10-26,SKU_B,S2,6
2014-10-26,SKU_C,S1,3
2014-10-26,SKU_C,S2,2
2014-10-27,SKU_A,S1,5
2014-10-27,SKU_A,S2,4
2014-10-27,SKU_B,S1,6
2014-10-27,SKU_B,S2,6
2014-10-27,SKU_C,S1,2
2014-10-27,SKU_C,S2,2
2014-10-28,SKU_A,S1,5
2014-10-28,SKU_A,S2,5
2014-10-28,SKU_B,S1,6
2014-10-28,SKU_B,S2,6
2014-10-28,SKU_C,S1,3
2014-10-28,SKU_C,S2,3
2014-10-29,SKU_A,S1,6
2014-10-29,SKU_A,S2,5
2014-10-29,SKU_B,S1,6
2014-10-29,SKU_B,S2,5
2014-10-29,SKU_C,S1,4
2014-10-29,SKU_C,S2,4
2014-10-30,SKU_A,S1,5
2014-10-30,SKU_A,S2,4
2014-10-30,SKU_B,S1,6
2014-10-30,SKU_B,S2,5
2014-10-30,SKU_C,S1,3
2014-10-30,SKU_C,S2,3
2014-10-31,SKU_A,S1,5
2014-10-31,SKU_A,S2,4
2014-10-31,SKU_B,S1,6
2014-10-31,SKU_B,S2,5
2014-10-31,SKU_C,S1,3
2014-10-31,SKU_C,S2,3
2014-11-01,SKU_A,S1,5
2014-11-01,SKU_A,S2,5
2014-11-01,SKU_B,S1,6
2014-11-01,SKU_B,S2,5
2014-11-01,SKU_C,S1,4
2014-11-01,SKU_C,S2,3
2014-11-02,SKU_A,S1,6
2014-11-02,SKU_A,S2,5
2014-11-02,SKU_B,S1,7
2014-11-02,SKU_B,S2,6
2014-11-02,SKU_C,S1,4
2014-11-02,SKU_C,S2,3
2014-11-03,SKU_A,S1,6
2014-11-03,SKU_A,S2,5
2014-11-03,SKU_B,S1,5
2014-11-03,SKU_B,S2,5
2014-11-03,SKU_C,S1,3
2014-11-03,SKU_C,S2,3
2014-11-04,SKU_A,S1,5
2014-11-04,SKU_A,S2,4
2014-11-04,SKU_B,S1,6
2014-11-04,SKU_B,S2,6
2014-11-04,SKU_C,S1,3
2014-11-04,SKU_C,S2,2
2014-11-05,SKU_A,S1,5
2014-11-05,SKU_A,S2,5
2014-11-05,SKU_B,S1,7
2014-11-05,SKU_B,S2,7
2014-11-05,SKU_C,S1,3
2014-11-05,SKU_C,S2,3
2014-11-06,SKU_A,S1,5
2014-11-06,SKU_A,S2,5
2014-11-06,SKU_B,S1,6
2014-11-06,SKU_B,S2,6
2014-11-06,SKU_C,S1,3
2014-11-06,SKU_C,S2,3
2014-11-07,SKU_A,S1,5
2014-11-07,SKU_A,S2,5
2014-11-07,SKU_B,S1,6
2014-11-07,SKU_B,S2,6
2014-11-07,SKU_C,S1,4
2014-11-07,SKU_C,S2,3
2014-11-08,SKU_A,S1,6
2014-11-08,SKU_A,S2,5
2014-11-08,SKU_B,S1,6
2014-11-08,SKU_B,S2,6
2014-11-08,SKU_C,S1,4
2014-11-08,SKU_C,S2,3
2014-11-09,SKU_A,S1,5
2014-11-09,SKU_A,S2,4
2014-11-09,SKU_B,S1,6
2014-11-09,SKU_B,S2,6
2014-11-09,SKU_C,S1,4
2014-11-09,SKU_C,S2,3
2014-11-10,SKU_A,S1,6
2014-11-10,SKU_A,S2,5
2014-11-10,SKU_B,S1,6
2014-11-10,SKU_B,S2,6
2014-11-10,SKU_C,S1,4
2014-11-10,SKU_C,S2,3
2014-11-11,SKU_A,S1,5
2014-11-11,SKU_A,S2,5
2014-11-11,SKU_B,S1,7
2014-11-11,SKU_B,S2,6
2014-11-11,SKU_C,S1,3
2014-11-11,SKU_C,S2,3
2014-11-12,SKU_A,S1,5
2014-11-12,SKU_A,S2,4
2014-11-12,SKU_B,S1,6
2014-11-12,SKU_B,S2,6
2014-11-12,SKU_C,S1,2
2014-11-12,SKU_C,S2,1
2014-11-13,SKU_A,S1,5
2014-11-13,SKU_A,S2,5
2014-11-13,SKU_B,S1,4
2014-11-13,SKU_B,S2,4
2014-11-13,SKU_C,S1,2
2014-11-13,SKU_C,S2,2
2014-11-14,SKU_A,S1,5
2014-11-14,SKU_A,S2,5
2014-11-14,SKU_B,S1,6
2014-11-14,SKU_B,S2,6
2014-11-14,SKU_C,S1,3
2014-11-14,SKU_C,S2,2
2014-11-15,SKU_A,S1,5
2014-11-15,SKU_A,S2,4
2014-11-15,SKU_B,S1,7
2014-11-15,SKU_B,S2,6
2014-11-15,SKU_C,S1,3
2014-11-15,SKU_C,S2,3
2014-11-16,SKU_A,S1,6
2014-11-16,SKU_A,S2,6
2014-11-16,SKU_B,S1,6
2014-11-16,SKU_B,S2,6
2014-11-16,SKU_C,S1,3
2014-11-16,SKU_C,S2,3
2014-11-17,SKU_A,S1,6
2014-11-17,SKU_A,S2,5
2014-11-17,SKU_B,S1,6
2014-11-17,SKU_B,S2,6
2014-11-17,SKU_C,S1,3
2014-11-17,SKU_C,S2,2
2014-11-18,SKU_A,S1,5
2014-11-18,SKU_A,S2,5
2014-11-18,SKU_B,S1,6
2014-11-18,SKU_B,S2,6
2014-11-18,SKU_C,S1,3
2014-11-18,SKU_C,S2,2
2014-11-19,SKU_A,S1,5
2014-11-19,SKU_A,S2,5
2014-11-19,SKU_B,S1,6
2014-11-19,SKU_B,S2,5
2014-11-19,SKU_C,S1,4
2014-11-19,SKU_C,S2,3
2014-11-20,SKU_A,S1,5
2014-11-20,SKU_A,S2,5
2014-11-20,SKU_B,S1,6
2014-11-20,SKU_B,S2,6
2014-11-20,SKU_C,S1,3
2014-11-20,SKU_C,S2,3
2014-11-21,SKU_A,S1,5
2014-11-21,SKU_A,S2,5
2014-11-21,SKU_B,S1,7
2014-11-21,SKU_B,S2,6
2014-11-21,SKU_C,S1,3
2014-11-21,SKU_C,S2,2
2014-11-22,SKU_A,S1,5
2014-11-22,SKU_A,S2,4
2014-11-22,SKU_B,S1,7
2014-11-22,SKU_B,S2,6
2014-11-22,SKU_C,S1,3
2014-11-22,SKU_C,S2,3
2014-11-23,SKU_A,S1,4
2014-11-23,SKU_A,S2,4
2014-11-23,SKU_B,S1,6
2014-11-23,SKU_B,S2,6
2014-11-23,SKU_C,S1,3
2014-11-23,SKU_C,S2,3
2014-11-24,SKU_A,S1,4
2014-11-24,SKU_A,S2,4
2014-11-24,SKU_B,S1,6
2014-11-24,SKU_B,S2,6
2014-11-24,SKU_C,S1,4
2014-11-24,SKU_C,S2,3
2014-11-25,SKU_A,S1,5
2014-11-25,SKU_A,S2,5
2014-11-25,SKU_B,S1,7
2014-11-25,SKU_B,S2,6
2014-11-25,SKU_C,S1,3
2014-11-25,SKU_C,S2,2
2014-11-26,SKU_A,S1,5
2014-11-26,SKU_A,S2,5
2014-11-26,SKU_B,S1,6
2014-11-26,SKU_B,S2,6
2014-11-26,SKU_C,S1,3
2014-11-26,SKU_C,S2,3
2014-11-27,SKU_A,S1,6
2014-11-27,SKU_A,S2,5
2014-11-27,SKU_B,S1,7
2014-11-27,SKU_B,S2,6
2014-11-27,SKU_C,S1,4
2014-11-27,SKU_C,S2,4
2014-11-28,SKU_A,S1,6
2014-11-28,SKU_A,S2,5
2014-11-28,SKU_B,S1,6
2014-11-28,SKU_B,S2,6
2014-11-28,SKU_C,S1,3
2014-11-28,SKU_C,S2,3
2014-11-29,SKU_A,S1,6
2014-11-29,SKU_A,S2,5
2014-11-29,SKU_B,S1,6
2014-11-29,SKU_B,S2,6
2014-11-29,SKU_C,S1,3
2014-11-29,SKU_C,S2,3
2014-11-30,SKU_A,S1,6
2014-11-30,SKU_A,S2,5
2014-11-30,SKU_B,S1,6
2014-11-30,SKU_B,S2,6
2014-11-30,SKU_C,S1,3
2014-11-30,SKU_C,S2,2
2014-12-01,SKU_A,S1,5
2014-12-01,SKU_A,S2,4
2014-12-01,SKU_B,S1,9
2014-12-01,SKU_B,S2,9
2014-12-01,SKU_C,S1,3
2014-12-01,SKU_C,S2,3
2014-12-02,SKU_A,S1,5
2014-12-02,SKU_A,S2,5
2014-12-02,SKU_B,S1,9
2014-12-02,SKU_B,S2,9
2014-12-02,SKU_C,S1,3
2014-12-02,SKU_C,S2,3
2014-12-03,SKU_A,S1,6
2014-12-03,SKU_A,S2,5
2014-12-03,SKU_B,S1,9
2014-12-03,SKU_B,S2,8
2014-12-03,SKU_C,S1,3
2014-12-03,SKU_C,S2,2
2014-12-04,SKU_A,S1,6
2014-12-04,SKU_A,S2,5
2014-12-04,SKU_B,S1,8
2014-12-04,SKU_B,S2,8
2014-12-04,SKU_C,S1,2
2014-12-04,SKU_C,S2,2
2014-12-05,SKU_A,S1,5
2014-12-05,SKU_A,S2,4
2014-12-05,SKU_B,S1,8
2014-12-05,SKU_B,S2,8
2014-12-05,SKU_C,S1,3
2014-12-05,SKU_C,S2,3
2014-12-06,SKU_A,S1,5
2014-12-06,SKU_A,S2,5
2014-12-06,SKU_B,S1,9
2014-12-06,SKU_B,S2,8
2014-12-06,SKU_C,S1,4
2014-12-06,SKU_C,S2,3
2014-12-07,SKU_A,S1,5
2014-12-07,SKU_A,S2,5
2014-12-07,SKU_B,S1,9
2014-12-07,SKU_B,S2,8
2014-12-07,SKU_C,S1,3
2014-12-07,SKU_C,S2,3
2014-12-08,SKU_A,S1,5
2014-12-08,SKU_A,S2,5
2014-12-08,SKU_B,S1,8
2014-12-08,SKU_B,S2,7
2014-12-08,SKU_C,S1,3
2014-12-08,SKU_C,S2,3
2014-12-09,SKU_A,S1,4
2014-12-09,SKU_A,S2,4
2014-12-09,SKU_B,S1,9
2014-12-09,SKU_B,S2,8
2014-12-09,SKU_C,S1,3
2014-12-09,SKU_C,S2,3
2014-12-10,SKU_A,S1,6
2014-12-10,SKU_A,S2,5
2014-12-10,SKU_B,S1,9
2014-12-10,SKU_B,S2,9
2014-12-10,SKU_C,S1,3
2014-12-10,SKU_C,S2,3
2014-12-11,SKU_A,S1,5
2014-12-11,SKU_A,S2,4
2014-12-11,SKU_B,S1,9
2014-12-11,SKU_B,S2,8
2014-12-11,SKU_C,S1,3
2014-12-11,SKU_C,S2,2
2014-12-12,SKU_A,S1,5
2014-12-12,SKU_A,S2,5
2014-12-12,SKU_B,S1,9
2014-12-12,SKU_B,S2,9
2014-12-12,SKU_C,S1,3
2014-12-12,SKU_C,S2,2
2014-12-13,SKU_A,S1,6
2014-12-13,SKU_A,S2,5
2014-12-13,SKU_B,S1,9
2014-12-13,SKU_B,S2,9
2014-12-13,SKU_C,S1,3
2014-12-13,SKU_C,S2,2
2014-12-14,SKU_A,S1,6
2014-12-14,SKU_A,S2,5
2014-12-14,SKU_B,S1,9
2014-12-14,SKU_B,S2,9
2014-12-14,SKU_C,S1,3
2014-12-14,SKU_C,S2,3
2014-12-15,SKU_A,S1,5
2014-12-15,SKU_A,S2,4
2014-12-15,SKU_B,S1,8
2014-12-15,SKU_B,S2,8
2014-12-15,SKU_C,S1,3
2014-12-15,SKU_C,S2,2
2014-12-16,SKU_A,S1,5
2014-12-16,SKU_A,S2,5
2014-12-16,SKU_B,S1,8
2014-12-16,SKU_B,S2,8
2014-12-16,SKU_C,S1,3
2014-12-16,SKU_C,S2,3
2014-12-17,SKU_A,S1,5
2014-12-17,SKU_A,S2,4
2014-12-17,SKU_B,S1,9
2014-12-17,SKU_B,S2,8
2014-12-17,SKU_C,S1,3
2014-12-17,SKU_C,S2,3
2014-12-18,SKU_A,S1,6
2014-12-18,SKU_A,S2,6
2014-12-18,SKU_B,S1,8
2014-12-18,SKU_B,S2,8
2014-12-18,SKU_C,S1,4
2014-12-18,SKU_C,S2,3
2014-12-19,SKU_A,S1,5
2014-12-19,SKU_A,S2,5
2014-12-19,SKU_B,S1,9
2014-12-19,SKU_B,S2,8
2014-12-19,SKU_C,S1,3
2014-12-19,SKU_C,S2,3
2014-12-20,SKU_A,S1,5
2014-12-20,SKU_A,S2,5
2014-12-20,SKU_B,S1,9
2014-12-20,SKU_B,S2,8
2014-12-20,SKU_C,S1,4
2014-12-20,SKU_C,S2,3
2014-12-21,SKU_A,S1,5
2014-12-21,SKU_A,S2,4
2014-12-21,SKU_B,S1,9
2014-12-21,SKU_B,S2,9
2014-12-21,SKU_C,S1,3
2014-12-21,SKU_C,S2,2
2014-12-22,SKU_A,S1,5
2014-12-22,SKU_A,S2,5
2014-12-22,SKU_B,S1,8
2014-12-22,SKU_B,S2,8
2014-12-22,SKU_C,S1,3
2014-12-22,SKU_C,S2,3
2014-12-23,SKU_A,S1,6
2014-12-23,SKU_A,S2,5
2014-12-23,SKU_B,S1,9
2014-12-23,SKU_B,S2,8
2014-12-23,SKU_C,S1,3
2014-12-23,SKU_C,S2,3
2014-12-24,SKU_A,S1,5
2014-12-24,SKU_A,S2,4
2014-12-24,SKU_B,S1,9
2014-12-24,SKU_B,S2,8
2014-12-24,SKU_C,S1,2
2014-12-24,SKU_C,S2,2
2014-12-25,SKU_A,S1,5
2014-12-25,SKU_A,S2,4
2014-12-25,SKU_B,S1,9
2014-12-25,SKU_B,S2,8
2014-12-25,SKU_C,S1,4
2014-12-25,SKU_C,S2,3
2014-12-26,SKU_A,S1,7
2014-12-26,SKU_A,S2,6
2014-12-26,SKU_B,S1,8
2014-12-26,SKU_B,S2,8
2014-12-26,SKU_C,S1,4
2014-12-26,SKU_C,S2,3
2014-12-27,SKU_A,S1,5
2014-12-27,SKU_A,S2,5
2014-12-27,SKU_B,S1,9
2014-12-27,SKU_B,S2,8
2014-12-27,SKU_C,S1,3
2014-12-27,SKU_C,S2,3
2014-12-28,SKU_A,S1,5
2014-12-28,SKU_A,S2,5
2014-12-28,SKU_B,S1,9
2014-12-28,SKU_B,S2,8
2014-12-28,SKU_C,S1,3
2014-12-28,SKU_C,S2,3
2014-12-29,SKU_A,S1,5
2014-12-29,SKU_A,S2,4
2014-12-29,SKU_B,S1,8
2014-12-29,SKU_B,S2,7
2014-12-29,SKU_C,S1,4
2014-12-29,SKU_C,S2,3
2014-12-30,SKU_A,S1,5
2014-12-30,SKU_A,S2,5
2014-12-30,SKU_B,S1,8
2014-12-30,SKU_B,S2,8
2014-12-30,SKU_C,S1,3
2014-12-30,SKU_C,S2,3
2014-12-31,SKU_A,S1,6
2014-12-31,SKU_A,S2,5
2014-12-31,SKU_B,S1,9
2014-12-31,SKU_B,S2,8
2014-12-31,SKU_C,S1,3
2014-12-31,SKU_C,S2,2
2015-01-01,SKU_A,S1,6
2015-01-01,SKU_A,S2,5
2015-01-01,SKU_B,S1,7
2015-01-01,SKU_B,S2,7
2015-01-01,SKU_C,S1,3
2015-01-01,SKU_C,S2,3
2015-01-02,SKU_A,S1,6
2015-01-02,SKU_A,S2,5
2015-01-02,SKU_B,S1,7
2015-01-02,SKU_B,S2,6
2015-01-02,SKU_C,S1,4
2015-01-02,SKU_C,S2,3
2015-01-03,SKU_A,S1,6
2015-01-03,SKU_A,S2,5
2015-01-03,SKU_B,S1,7
2015-01-03,SKU_B,S2,6
2015-01-03,SKU_C,S1,4
2015-01-03,SKU_C,S2,3
2015-01-04,SKU_A,S1,5
2015-01-04,SKU_A,S2,4
2015-01-04,SKU_B,S1,7
2015-01-04,SKU_B,S2,6
2015-01-04,SKU_C,S1,3
2015-01-04,SKU_C,S2,2
2015-01-05,SKU_A,S1,5
2015-01-05,SKU_A,S2,4
2015-01-05,SKU_B,S1,7
2015-01-05,SKU_B,S2,6
2015-01-05,SKU_C,S1,4
2015-01-05,SKU_C,S2,3
2015-01-06,SKU_A,S1,6
2015-01-06,SKU_A,S2,6
2015-01-06,SKU_B,S1,6
2015-01-06,SKU_B,S2,6
2015-01-06,SKU_C,S1,3
2015-01-06,SKU_C,S2,2
2015-01-07,SKU_A,S1,5
2015-01-07,SKU_A,S2,5
2015-01-07,SKU_B,S1,6
2015-01-07,SKU_B,S2,6
2015-01-07,SKU_C,S1,3
2015-01-07,SKU_C,S2,3
2015-01-08,SKU_A,S1,6
2015-01-08,SKU_A,S2,5
2015-01-08,SKU_B,S1,6
2015-01-08,SKU_B,S2,6
2015-01-08,SKU_C,S1,3
2015-01-08,SKU_C,S2,3
2015-01-09,SKU_A,S1,5
2015-01-09,SKU_A,S2,4
2015-01-09,SKU_B,S1,6
2015-01-09,SKU_B,S2,6
2015-01-09,SKU_C,S1,3
2015-01-09,SKU_C,S2,3
2015-01-10,SKU_A,S1,5
2015-01-10,SKU_A,S2,4
2015-01-10,SKU_B,S1,6
2015-01-10,SKU_B,S2,6
2015-01-10,SKU_C,S1,3
2015-01-10,SKU_C,S2,3
2015-01-11,SKU_A,S1,5
2015-01-11,SKU_A,S2,5
2015-01-11,SKU_B,S1,7
2015-01-11,SKU_B,S2,7
2015-01-11,SKU_C,S1,3
2015-01-11,SKU_C,S2,3
2015-01-12,SKU_A,S1,5
2015-01-12,SKU_A,S2,5
2015-01-12,SKU_B,S1,5
2015-01-12,SKU_B,S2,5
2015-01-12,SKU_C,S1,3
2015-01-12,SKU_C,S2,2
2015-01-13,SKU_A,S1,5
2015-01-13,SKU_A,S2,5
2015-01-13,SKU_B,S1,6
2015-01-13,SKU_B,S2,5
2015-01-13,SKU_C,S1,4
2015-01-13,SKU_C,S2,3
2015-01-14,SKU_A,S1,5
2015-01-14,SKU_A,S2,5
2015-01-14,SKU_B,S1,7
2015-01-14,SKU_B,S2,6
2015-01-14,SKU_C,S1,3
2015-01-14,SKU_C,S2,3
2015-01-15,SKU_A,S1,5
2015-01-15,SKU_A,S2,5
2015-01-15,SKU_B,S1,6
2015-01-15,SKU_B,S2,6
2015-01-15,SKU_C,S1,3
2015-01-15,SKU_C,S2,3
2015-01-16,SKU_A,S1,6
2015-01-16,SKU_A,S2,6
2015-01-16,SKU_B,S1,5
2015-01-16,SKU_B,S2,5
2015-01-16,SKU_C,S1,2
2015-01-16,SKU_C,S2,2
2015-01-17,SKU_A,S1,5
2015-01-17,SKU_A,S2,5
2015-01-17,SKU_B,S1,6
2015-01-17,SKU_B,S2,6
2015-01-17,SKU_C,S1,4
2015-01-17,SKU_C,S2,3
2015-01-18,SKU_A,S1,6
2015-01-18,SKU_A,S2,5
2015-01-18,SKU_B,S1,6
2015-01-18,SKU_B,S2,6
2015-01-18,SKU_C,S1,4
2015-01-18,SKU_C,S2,3
2015-01-19,SKU_A,S1,6
2015-01-19,SKU_A,S2,5
2015-01-19,SKU_B,S1,6
2015-01-19,SKU_B,S2,6
2015-01-19,SKU_C,S1,4
2015-01-19,SKU_C,S2,3
2015-01-20,SKU_A,S1,5
2015-01-20,SKU_A,S2,5
2015-01-20,SKU_B,S1,6
2015-01-20,SKU_B,S2,5
2015-01-20,SKU_C,S1,4
2015-01-20,SKU_C,S2,3
2015-01-21,SKU_A,S1,5
2015-01-21,SKU_A,S2,5
2015-01-21,SKU_B,S1,6
2015-01-21,SKU_B,S2,6
2015-01-21,SKU_C,S1,4
2015-01-21,SKU_C,S2,3
2015-01-22,SKU_A,S1,4
2015-01-22,SKU_A,S2,4
2015-01-22,SKU_B,S1,6
2015-01-22,SKU_B,S2,5
2015-01-22,SKU_C,S1,3
2015-01-22,SKU_C,S2,2
2015-01-23,SKU_A,S1,5
2015-01-23,SKU_A,S2,5
2015-01-23,SKU_B,S1,6
2015-01-23,SKU_B,S2,6
2015-01-23,SKU_C,S1,2
2015-01-23,SKU_C,S2,2
2015-01-24,SKU_A,S1,5
2015-01-24,SKU_A,S2,4
